source_file,sheet,assay_date,well,plate_row,plate_col,readout,value
CCK BW1 H11 D12 2H11.xlsx,062723,2023-06-30,B5,B,5,Delta,0.624
CCK BW1 H11 D12 2H11.xlsx,062723,2023-06-30,B6,B,6,Delta,0.66
CCK BW1 H11 D12 2H11.xlsx,062723,2023-06-30,B7,B,7,Delta,0.598
CCK BW1 H11 D12 2H11.xlsx,062723,2023-06-30,B8,B,8,Delta,0.882
CCK BW1 H11 D12 2H11.xlsx,062723,2023-06-30,B9,B,9,Delta,0.828
CCK BW1 H11 D12 2H11.xlsx,062723,2023-06-30,B10,B,10,Delta,0.908
CCK BW1 H11 D12 2H11.xlsx,062723,2023-06-30,B11,B,11,Delta,0.002
CCK BW1 H11 D12 2H11.xlsx,062723,2023-06-30,B12,B,12,Delta,0.007
CCK BW1 H11 D12 2H11.xlsx,062723,2023-06-30,C1,C,1,450,0.041
CCK BW1 H11 D12 2H11.xlsx,062723,2023-06-30,C2,C,2,450,0.9
CCK BW1 H11 D12 2H11.xlsx,062723,2023-06-30,C3,C,3,450,0.922
CCK BW1 H11 D12 2H11.xlsx,062723,2023-06-30,C4,C,4,450,0.913
CCK BW1 H11 D12 2H11.xlsx,062723,2023-06-30,C5,C,5,450,0.657
CCK BW1 H11 D12 2H11.xlsx,062723,2023-06-30,C6,C,6,450,0.72
CCK BW1 H11 D12 2H11.xlsx,062723,2023-06-30,C7,C,7,450,0.709
CCK BW1 H11 D12 2H11.xlsx,062723,2023-06-30,C8,C,8,450,0.94
CCK BW1 H11 D12 2H11.xlsx,062723,2023-06-30,C9,C,9,450,0.901
CCK BW1 H11 D12 2H11.xlsx,062723,2023-06-30,C10,C,10,450,0.88
CCK BW1 H11 D12 2H11.xlsx,062723,2023-06-30,C11,C,11,450,0.04
CCK BW1 H11 D12 2H11.xlsx,062723,2023-06-30,C12,C,12,450,0.048
CCK BW1 H11 D12 2H11.xlsx,062723,2023-06-30,C1,C,1,650,0.036
CCK BW1 H11 D12 2H11.xlsx,062723,2023-06-30,C2,C,2,650,0.071
CCK BW1 H11 D12 2H11.xlsx,062723,2023-06-30,C3,C,3,650,0.075
CCK BW1 H11 D12 2H11.xlsx,062723,2023-06-30,C4,C,4,650,0.076
CCK BW1 H11 D12 2H11.xlsx,062723,2023-06-30,C5,C,5,650,0.054
CCK BW1 H11 D12 2H11.xlsx,062723,2023-06-30,C6,C,6,650,0.055
CCK BW1 H11 D12 2H11.xlsx,062723,2023-06-30,C7,C,7,650,0.055
CCK BW1 H11 D12 2H11.xlsx,062723,2023-06-30,C8,C,8,650,0.051
CCK BW1 H11 D12 2H11.xlsx,062723,2023-06-30,C9,C,9,650,0.05
CCK BW1 H11 D12 2H11.xlsx,062723,2023-06-30,C10,C,10,650,0.05
CCK BW1 H11 D12 2H11.xlsx,062723,2023-06-30,C11,C,11,650,0.036
CCK BW1 H11 D12 2H11.xlsx,062723,2023-06-30,C12,C,12,650,0.043
CCK BW1 H11 D12 2H11.xlsx,062723,2023-06-30,C1,C,1,Delta,0.004
CCK BW1 H11 D12 2H11.xlsx,062723,2023-06-30,C2,C,2,Delta,0.829
CCK BW1 H11 D12 2H11.xlsx,062723,2023-06-30,C3,C,3,Delta,0.847
CCK BW1 H11 D12 2H11.xlsx,062723,2023-06-30,C4,C,4,Delta,0.837
CCK BW1 H11 D12 2H11.xlsx,062723,2023-06-30,C5,C,5,Delta,0.602
CCK BW1 H11 D12 2H11.xlsx,062723,2023-06-30,C6,C,6,Delta,0.665
CCK BW1 H11 D12 2H11.xlsx,062723,2023-06-30,C7,C,7,Delta,0.654
CCK BW1 H11 D12 2H11.xlsx,062723,2023-06-30,C8,C,8,Delta,0.889
CCK BW1 H11 D12 2H11.xlsx,062723,2023-06-30,C9,C,9,Delta,0.851
CCK BW1 H11 D12 2H11.xlsx,062723,2023-06-30,C10,C,10,Delta,0.83
CCK BW1 H11 D12 2H11.xlsx,062723,2023-06-30,C11,C,11,Delta,0.003
CCK BW1 H11 D12 2H11.xlsx,062723,2023-06-30,C12,C,12,Delta,0.005
CCK BW1 H11 D12 2H11.xlsx,062723,2023-06-30,D1,D,1,450,0.046
CCK BW1 H11 D12 2H11.xlsx,062723,2023-06-30,D2,D,2,450,0.898
CCK BW1 H11 D12 2H11.xlsx,062723,2023-06-30,D3,D,3,450,0.816
CCK BW1 H11 D12 2H11.xlsx,062723,2023-06-30,D4,D,4,450,0.868
CCK BW1 H11 D12 2H11.xlsx,062723,2023-06-30,D5,D,5,450,0.484
CCK BW1 H11 D12 2H11.xlsx,062723,2023-06-30,D6,D,6,450,0.478
CCK BW1 H11 D12 2H11.xlsx,062723,2023-06-30,D7,D,7,450,0.489
CCK BW1 H11 D12 2H11.xlsx,062723,2023-06-30,D8,D,8,450,0.943
CCK BW1 H11 D12 2H11.xlsx,062723,2023-06-30,D9,D,9,450,0.884
CCK BW1 H11 D12 2H11.xlsx,062723,2023-06-30,D10,D,10,450,0.874
CCK BW1 H11 D12 2H11.xlsx,062723,2023-06-30,D11,D,11,450,0.042
CCK BW1 H11 D12 2H11.xlsx,062723,2023-06-30,D12,D,12,450,0.047
CCK BW1 H11 D12 2H11.xlsx,062723,2023-06-30,D1,D,1,650,0.043
CCK BW1 H11 D12 2H11.xlsx,062723,2023-06-30,D2,D,2,650,0.075
CCK BW1 H11 D12 2H11.xlsx,062723,2023-06-30,D3,D,3,650,0.076
CCK BW1 H11 D12 2H11.xlsx,062723,2023-06-30,D4,D,4,650,0.06
CCK BW1 H11 D12 2H11.xlsx,062723,2023-06-30,D5,D,5,650,0.056
CCK BW1 H11 D12 2H11.xlsx,062723,2023-06-30,D6,D,6,650,0.051
CCK BW1 H11 D12 2H11.xlsx,062723,2023-06-30,D7,D,7,650,0.051
CCK BW1 H11 D12 2H11.xlsx,062723,2023-06-30,D8,D,8,650,0.053
CCK BW1 H11 D12 2H11.xlsx,062723,2023-06-30,D9,D,9,650,0.054
CCK BW1 H11 D12 2H11.xlsx,062723,2023-06-30,D10,D,10,650,0.052
CCK BW1 H11 D12 2H11.xlsx,062723,2023-06-30,D11,D,11,650,0.038
CCK BW1 H11 D12 2H11.xlsx,062723,2023-06-30,D12,D,12,650,0.043
CCK BW1 H11 D12 2H11.xlsx,062723,2023-06-30,D1,D,1,Delta,0.003
CCK BW1 H11 D12 2H11.xlsx,062723,2023-06-30,D2,D,2,Delta,0.823
CCK BW1 H11 D12 2H11.xlsx,062723,2023-06-30,D3,D,3,Delta,0.74
CCK BW1 H11 D12 2H11.xlsx,062723,2023-06-30,D4,D,4,Delta,0.808
CCK BW1 H11 D12 2H11.xlsx,062723,2023-06-30,D5,D,5,Delta,0.428
CCK BW1 H11 D12 2H11.xlsx,062723,2023-06-30,D6,D,6,Delta,0.427
CCK BW1 H11 D12 2H11.xlsx,062723,2023-06-30,D7,D,7,Delta,0.438
CCK BW1 H11 D12 2H11.xlsx,062723,2023-06-30,D8,D,8,Delta,0.89
CCK BW1 H11 D12 2H11.xlsx,062723,2023-06-30,D9,D,9,Delta,0.83
CCK BW1 H11 D12 2H11.xlsx,062723,2023-06-30,D10,D,10,Delta,0.822
CCK BW1 H11 D12 2H11.xlsx,062723,2023-06-30,D11,D,11,Delta,0.003
CCK BW1 H11 D12 2H11.xlsx,062723,2023-06-30,D12,D,12,Delta,0.004
CCK BW1 H11 D12 2H11.xlsx,062723,2023-06-30,E1,E,1,450,0.042
CCK BW1 H11 D12 2H11.xlsx,062723,2023-06-30,E2,E,2,450,0.234
CCK BW1 H11 D12 2H11.xlsx,062723,2023-06-30,E3,E,3,450,0.257
CCK BW1 H11 D12 2H11.xlsx,062723,2023-06-30,E4,E,4,450,0.241
CCK BW1 H11 D12 2H11.xlsx,062723,2023-06-30,E5,E,5,450,0.158
CCK BW1 H11 D12 2H11.xlsx,062723,2023-06-30,E6,E,6,450,0.162
CCK BW1 H11 D12 2H11.xlsx,062723,2023-06-30,E7,E,7,450,0.16
CCK BW1 H11 D12 2H11.xlsx,062723,2023-06-30,E8,E,8,450,0.156
CCK BW1 H11 D12 2H11.xlsx,062723,2023-06-30,E9,E,9,450,0.156
CCK BW1 H11 D12 2H11.xlsx,062723,2023-06-30,E10,E,10,450,0.156
CCK BW1 H11 D12 2H11.xlsx,062723,2023-06-30,E11,E,11,450,0.042
CCK BW1 H11 D12 2H11.xlsx,062723,2023-06-30,E12,E,12,450,0.05
CCK BW1 H11 D12 2H11.xlsx,062723,2023-06-30,E1,E,1,650,0.039
CCK BW1 H11 D12 2H11.xlsx,062723,2023-06-30,E2,E,2,650,0.05
CCK BW1 H11 D12 2H11.xlsx,062723,2023-06-30,E3,E,3,650,0.055
CCK BW1 H11 D12 2H11.xlsx,062723,2023-06-30,E4,E,4,650,0.054
CCK BW1 H11 D12 2H11.xlsx,062723,2023-06-30,E5,E,5,650,0.042
CCK BW1 H11 D12 2H11.xlsx,062723,2023-06-30,E6,E,6,650,0.046
CCK BW1 H11 D12 2H11.xlsx,062723,2023-06-30,E7,E,7,650,0.045
CCK BW1 H11 D12 2H11.xlsx,062723,2023-06-30,E8,E,8,650,0.046
CCK BW1 H11 D12 2H11.xlsx,062723,2023-06-30,E9,E,9,650,0.046
CCK BW1 H11 D12 2H11.xlsx,062723,2023-06-30,E10,E,10,650,0.043
CCK BW1 H11 D12 2H11.xlsx,062723,2023-06-30,E11,E,11,650,0.039
CCK BW1 H11 D12 2H11.xlsx,062723,2023-06-30,E12,E,12,650,0.047
CCK BW1 H11 D12 2H11.xlsx,062723,2023-06-30,E1,E,1,Delta,0.003
CCK BW1 H11 D12 2H11.xlsx,062723,2023-06-30,E2,E,2,Delta,0.183
CCK BW1 H11 D12 2H11.xlsx,062723,2023-06-30,E3,E,3,Delta,0.203
CCK BW1 H11 D12 2H11.xlsx,062723,2023-06-30,E4,E,4,Delta,0.187
CCK BW1 H11 D12 2H11.xlsx,062723,2023-06-30,E5,E,5,Delta,0.116
CCK BW1 H11 D12 2H11.xlsx,062723,2023-06-30,E6,E,6,Delta,0.116
CCK BW1 H11 D12 2H11.xlsx,062723,2023-06-30,E7,E,7,Delta,0.116
CCK BW1 H11 D12 2H11.xlsx,062723,2023-06-30,E8,E,8,Delta,0.11
CCK BW1 H11 D12 2H11.xlsx,062723,2023-06-30,E9,E,9,Delta,0.11
CCK BW1 H11 D12 2H11.xlsx,062723,2023-06-30,E10,E,10,Delta,0.113
CCK BW1 H11 D12 2H11.xlsx,062723,2023-06-30,E11,E,11,Delta,0.003
CCK BW1 H11 D12 2H11.xlsx,062723,2023-06-30,E12,E,12,Delta,0.003
CCK BW1 H11 D12 2H11.xlsx,062723,2023-06-30,F1,F,1,450,0.041
CCK BW1 H11 D12 2H11.xlsx,062723,2023-06-30,F2,F,2,450,0.151
CCK BW1 H11 D12 2H11.xlsx,062723,2023-06-30,F3,F,3,450,0.165
CCK BW1 H11 D12 2H11.xlsx,062723,2023-06-30,F4,F,4,450,0.161
CCK BW1 H11 D12 2H11.xlsx,062723,2023-06-30,F5,F,5,450,0.154
CCK BW1 H11 D12 2H11.xlsx,062723,2023-06-30,F6,F,6,450,0.152
CCK BW1 H11 D12 2H11.xlsx,062723,2023-06-30,F7,F,7,450,0.151
CCK BW1 H11 D12 2H11.xlsx,062723,2023-06-30,F8,F,8,450,0.146
CCK BW1 H11 D12 2H11.xlsx,062723,2023-06-30,F9,F,9,450,0.154
CCK BW1 H11 D12 2H11.xlsx,062723,2023-06-30,F10,F,10,450,0.15
CCK BW1 H11 D12 2H11.xlsx,062723,2023-06-30,F11,F,11,450,0.053
CCK BW1 H11 D12 2H11.xlsx,062723,2023-06-30,F12,F,12,450,0.049
CCK BW1 H11 D12 2H11.xlsx,062723,2023-06-30,F1,F,1,650,0.037
CCK BW1 H11 D12 2H11.xlsx,062723,2023-06-30,F2,F,2,650,0.046
CCK BW1 H11 D12 2H11.xlsx,062723,2023-06-30,F3,F,3,650,0.05
CCK BW1 H11 D12 2H11.xlsx,062723,2023-06-30,F4,F,4,650,0.048
CCK BW1 H11 D12 2H11.xlsx,062723,2023-06-30,F5,F,5,650,0.044
CCK BW1 H11 D12 2H11.xlsx,062723,2023-06-30,F6,F,6,650,0.043
CCK BW1 H11 D12 2H11.xlsx,062723,2023-06-30,F7,F,7,650,0.043
CCK BW1 H11 D12 2H11.xlsx,062723,2023-06-30,F8,F,8,650,0.039
CCK BW1 H11 D12 2H11.xlsx,062723,2023-06-30,F9,F,9,650,0.046
CCK BW1 H11 D12 2H11.xlsx,062723,2023-06-30,F10,F,10,650,0.044
CCK BW1 H11 D12 2H11.xlsx,062723,2023-06-30,F11,F,11,650,0.048
CCK BW1 H11 D12 2H11.xlsx,062723,2023-06-30,F12,F,12,650,0.047
CCK BW1 H11 D12 2H11.xlsx,062723,2023-06-30,F1,F,1,Delta,0.003
CCK BW1 H11 D12 2H11.xlsx,062723,2023-06-30,F2,F,2,Delta,0.105
CCK BW1 H11 D12 2H11.xlsx,062723,2023-06-30,F3,F,3,Delta,0.115
CCK BW1 H11 D12 2H11.xlsx,062723,2023-06-30,F4,F,4,Delta,0.113
CCK BW1 H11 D12 2H11.xlsx,062723,2023-06-30,F5,F,5,Delta,0.11
CCK BW1 H11 D12 2H11.xlsx,062723,2023-06-30,F6,F,6,Delta,0.108
CCK BW1 H11 D12 2H11.xlsx,062723,2023-06-30,F7,F,7,Delta,0.108
CCK BW1 H11 D12 2H11.xlsx,062723,2023-06-30,F8,F,8,Delta,0.107
CCK BW1 H11 D12 2H11.xlsx,062723,2023-06-30,F9,F,9,Delta,0.107
CCK BW1 H11 D12 2H11.xlsx,062723,2023-06-30,F10,F,10,Delta,0.106
CCK BW1 H11 D12 2H11.xlsx,062723,2023-06-30,F11,F,11,Delta,0.005
CCK BW1 H11 D12 2H11.xlsx,062723,2023-06-30,F12,F,12,Delta,0.002
CCK BW1 H11 D12 2H11.xlsx,062723,2023-06-30,G1,G,1,450,0.038
CCK BW1 H11 D12 2H11.xlsx,062723,2023-06-30,G2,G,2,450,0.145
CCK BW1 H11 D12 2H11.xlsx,062723,2023-06-30,G3,G,3,450,0.151
CCK BW1 H11 D12 2H11.xlsx,062723,2023-06-30,G4,G,4,450,0.172
CCK BW1 H11 D12 2H11.xlsx,062723,2023-06-30,G5,G,5,450,0.155
CCK BW1 H11 D12 2H11.xlsx,062723,2023-06-30,G6,G,6,450,0.153
CCK BW1 H11 D12 2H11.xlsx,062723,2023-06-30,G7,G,7,450,0.154
CCK BW1 H11 D12 2H11.xlsx,062723,2023-06-30,G8,G,8,450,0.152
CCK BW1 H11 D12 2H11.xlsx,062723,2023-06-30,G9,G,9,450,0.15
CCK BW1 H11 D12 2H11.xlsx,062723,2023-06-30,G10,G,10,450,0.159
CCK BW1 H11 D12 2H11.xlsx,062723,2023-06-30,G11,G,11,450,0.058
CCK BW1 H11 D12 2H11.xlsx,062723,2023-06-30,G12,G,12,450,0.047
CCK BW1 H11 D12 2H11.xlsx,062723,2023-06-30,G1,G,1,650,0.038
CCK BW1 H11 D12 2H11.xlsx,062723,2023-06-30,G2,G,2,650,0.047
CCK BW1 H11 D12 2H11.xlsx,062723,2023-06-30,G3,G,3,650,0.051
CCK BW1 H11 D12 2H11.xlsx,062723,2023-06-30,G4,G,4,650,0.065
CCK BW1 H11 D12 2H11.xlsx,062723,2023-06-30,G5,G,5,650,0.049
CCK BW1 H11 D12 2H11.xlsx,062723,2023-06-30,G6,G,6,650,0.048
CCK BW1 H11 D12 2H11.xlsx,062723,2023-06-30,G7,G,7,650,0.048
CCK BW1 H11 D12 2H11.xlsx,062723,2023-06-30,G8,G,8,650,0.048
CCK BW1 H11 D12 2H11.xlsx,062723,2023-06-30,G9,G,9,650,0.048
CCK BW1 H11 D12 2H11.xlsx,062723,2023-06-30,G10,G,10,650,0.048
CCK BW1 H11 D12 2H11.xlsx,062723,2023-06-30,G11,G,11,650,0.05
CCK BW1 H11 D12 2H11.xlsx,062723,2023-06-30,G12,G,12,650,0.047
CCK BW1 H11 D12 2H11.xlsx,062723,2023-06-30,G1,G,1,Delta,0.0
CCK BW1 H11 D12 2H11.xlsx,062723,2023-06-30,G2,G,2,Delta,0.098
CCK BW1 H11 D12 2H11.xlsx,062723,2023-06-30,G3,G,3,Delta,0.1
CCK BW1 H11 D12 2H11.xlsx,062723,2023-06-30,G4,G,4,Delta,0.107
CCK BW1 H11 D12 2H11.xlsx,062723,2023-06-30,G5,G,5,Delta,0.106
CCK BW1 H11 D12 2H11.xlsx,062723,2023-06-30,G6,G,6,Delta,0.105
CCK BW1 H11 D12 2H11.xlsx,062723,2023-06-30,G7,G,7,Delta,0.106
CCK BW1 H11 D12 2H11.xlsx,062723,2023-06-30,G8,G,8,Delta,0.104
CCK BW1 H11 D12 2H11.xlsx,062723,2023-06-30,G9,G,9,Delta,0.103
CCK BW1 H11 D12 2H11.xlsx,062723,2023-06-30,G10,G,10,Delta,0.111
CCK BW1 H11 D12 2H11.xlsx,062723,2023-06-30,G11,G,11,Delta,0.009
CCK BW1 H11 D12 2H11.xlsx,062723,2023-06-30,G12,G,12,Delta,0.001
CCK BW1 H11 D12 2H11.xlsx,062723,2023-06-30,H1,H,1,450,0.039
CCK BW1 H11 D12 2H11.xlsx,062723,2023-06-30,H2,H,2,450,0.04
CCK BW1 H11 D12 2H11.xlsx,062723,2023-06-30,H3,H,3,450,0.04
CCK BW1 H11 D12 2H11.xlsx,062723,2023-06-30,H4,H,4,450,0.041
CCK BW1 H11 D12 2H11.xlsx,062723,2023-06-30,H5,H,5,450,0.041
CCK BW1 H11 D12 2H11.xlsx,062723,2023-06-30,H6,H,6,450,0.041
CCK BW1 H11 D12 2H11.xlsx,062723,2023-06-30,H7,H,7,450,0.038
CCK BW1 H11 D12 2H11.xlsx,062723,2023-06-30,H8,H,8,450,0.04
CCK BW1 H11 D12 2H11.xlsx,062723,2023-06-30,H9,H,9,450,0.05
CCK BW1 H11 D12 2H11.xlsx,062723,2023-06-30,H10,H,10,450,0.041
CCK BW1 H11 D12 2H11.xlsx,062723,2023-06-30,H11,H,11,450,0.041
CCK BW1 H11 D12 2H11.xlsx,062723,2023-06-30,H12,H,12,450,0.051
CCK BW1 H11 D12 2H11.xlsx,062723,2023-06-30,H1,H,1,650,0.038
CCK BW1 H11 D12 2H11.xlsx,062723,2023-06-30,H2,H,2,650,0.037
CCK BW1 H11 D12 2H11.xlsx,062723,2023-06-30,H3,H,3,650,0.037
CCK BW1 H11 D12 2H11.xlsx,062723,2023-06-30,H4,H,4,650,0.037
CCK BW1 H11 D12 2H11.xlsx,062723,2023-06-30,H5,H,5,650,0.035
CCK BW1 H11 D12 2H11.xlsx,062723,2023-06-30,H6,H,6,650,0.037
CCK BW1 H11 D12 2H11.xlsx,062723,2023-06-30,H7,H,7,650,0.037
CCK BW1 H11 D12 2H11.xlsx,062723,2023-06-30,H8,H,8,650,0.035
CCK BW1 H11 D12 2H11.xlsx,062723,2023-06-30,H9,H,9,650,0.043
CCK BW1 H11 D12 2H11.xlsx,062723,2023-06-30,H10,H,10,650,0.038
CCK BW1 H11 D12 2H11.xlsx,062723,2023-06-30,H11,H,11,650,0.036
CCK BW1 H11 D12 2H11.xlsx,062723,2023-06-30,H12,H,12,650,0.047
CCK BW1 H11 D12 2H11.xlsx,062723,2023-06-30,H1,H,1,Delta,0.001
CCK BW1 H11 D12 2H11.xlsx,062723,2023-06-30,H2,H,2,Delta,0.002
CCK BW1 H11 D12 2H11.xlsx,062723,2023-06-30,H3,H,3,Delta,0.003
CCK BW1 H11 D12 2H11.xlsx,062723,2023-06-30,H4,H,4,Delta,0.004
CCK BW1 H11 D12 2H11.xlsx,062723,2023-06-30,H5,H,5,Delta,0.006
CCK BW1 H11 D12 2H11.xlsx,062723,2023-06-30,H6,H,6,Delta,0.004
CCK BW1 H11 D12 2H11.xlsx,062723,2023-06-30,H7,H,7,Delta,0.001
CCK BW1 H11 D12 2H11.xlsx,062723,2023-06-30,H8,H,8,Delta,0.005
CCK BW1 H11 D12 2H11.xlsx,062723,2023-06-30,H9,H,9,Delta,0.007
CCK BW1 H11 D12 2H11.xlsx,062723,2023-06-30,H10,H,10,Delta,0.003
CCK BW1 H11 D12 2H11.xlsx,062723,2023-06-30,H11,H,11,Delta,0.005
CCK BW1 H11 D12 2H11.xlsx,062723,2023-06-30,H12,H,12,Delta,0.005
CCK BW1 H11 D12 2H11.xlsx,070423,2023-07-07,A1,A,1,450,0.044
CCK BW1 H11 D12 2H11.xlsx,070423,2023-07-07,A2,A,2,450,0.041
CCK BW1 H11 D12 2H11.xlsx,070423,2023-07-07,A3,A,3,450,0.039
CCK BW1 H11 D12 2H11.xlsx,070423,2023-07-07,A4,A,4,450,0.042
CCK BW1 H11 D12 2H11.xlsx,070423,2023-07-07,A5,A,5,450,0.039
CCK BW1 H11 D12 2H11.xlsx,070423,2023-07-07,A6,A,6,450,0.042
CCK BW1 H11 D12 2H11.xlsx,070423,2023-07-07,A7,A,7,450,0.042
CCK BW1 H11 D12 2H11.xlsx,070423,2023-07-07,A8,A,8,450,0.04
CCK BW1 H11 D12 2H11.xlsx,070423,2023-07-07,A9,A,9,450,0.04
CCK BW1 H11 D12 2H11.xlsx,070423,2023-07-07,A10,A,10,450,0.04
CCK BW1 H11 D12 2H11.xlsx,070423,2023-07-07,A11,A,11,450,0.04
CCK BW1 H11 D12 2H11.xlsx,070423,2023-07-07,A12,A,12,450,0.047
CCK BW1 H11 D12 2H11.xlsx,070423,2023-07-07,A1,A,1,650,0.042
CCK BW1 H11 D12 2H11.xlsx,070423,2023-07-07,A2,A,2,650,0.037
CCK BW1 H11 D12 2H11.xlsx,070423,2023-07-07,A3,A,3,650,0.036
CCK BW1 H11 D12 2H11.xlsx,070423,2023-07-07,A4,A,4,650,0.035
CCK BW1 H11 D12 2H11.xlsx,070423,2023-07-07,A5,A,5,650,0.037
CCK BW1 H11 D12 2H11.xlsx,070423,2023-07-07,A6,A,6,650,0.038
CCK BW1 H11 D12 2H11.xlsx,070423,2023-07-07,A7,A,7,650,0.036
CCK BW1 H11 D12 2H11.xlsx,070423,2023-07-07,A8,A,8,650,0.036
CCK BW1 H11 D12 2H11.xlsx,070423,2023-07-07,A9,A,9,650,0.037
CCK BW1 H11 D12 2H11.xlsx,070423,2023-07-07,A10,A,10,650,0.036
CCK BW1 H11 D12 2H11.xlsx,070423,2023-07-07,A11,A,11,650,0.035
CCK BW1 H11 D12 2H11.xlsx,070423,2023-07-07,A12,A,12,650,0.043
CCK BW1 H11 D12 2H11.xlsx,070423,2023-07-07,A1,A,1,Delta,0.002
CCK BW1 H11 D12 2H11.xlsx,070423,2023-07-07,A2,A,2,Delta,0.005
CCK BW1 H11 D12 2H11.xlsx,070423,2023-07-07,A3,A,3,Delta,0.003
CCK BW1 H11 D12 2H11.xlsx,070423,2023-07-07,A4,A,4,Delta,0.006
CCK BW1 H11 D12 2H11.xlsx,070423,2023-07-07,A5,A,5,Delta,0.001
CCK BW1 H11 D12 2H11.xlsx,070423,2023-07-07,A6,A,6,Delta,0.004
CCK BW1 H11 D12 2H11.xlsx,070423,2023-07-07,A7,A,7,Delta,0.006
CCK BW1 H11 D12 2H11.xlsx,070423,2023-07-07,A8,A,8,Delta,0.004
CCK BW1 H11 D12 2H11.xlsx,070423,2023-07-07,A9,A,9,Delta,0.003
CCK BW1 H11 D12 2H11.xlsx,070423,2023-07-07,A10,A,10,Delta,0.004
CCK BW1 H11 D12 2H11.xlsx,070423,2023-07-07,A11,A,11,Delta,0.005
CCK BW1 H11 D12 2H11.xlsx,070423,2023-07-07,A12,A,12,Delta,0.005
CCK BW1 H11 D12 2H11.xlsx,070423,2023-07-07,B1,B,1,450,0.04
CCK BW1 H11 D12 2H11.xlsx,070423,2023-07-07,B2,B,2,450,0.84
CCK BW1 H11 D12 2H11.xlsx,070423,2023-07-07,B3,B,3,450,0.77
CCK BW1 H11 D12 2H11.xlsx,070423,2023-07-07,B4,B,4,450,0.853
CCK BW1 H11 D12 2H11.xlsx,070423,2023-07-07,B5,B,5,450,0.977
CCK BW1 H11 D12 2H11.xlsx,070423,2023-07-07,B6,B,6,450,0.677
CCK BW1 H11 D12 2H11.xlsx,070423,2023-07-07,B7,B,7,450,0.85
CCK BW1 H11 D12 2H11.xlsx,070423,2023-07-07,B8,B,8,450,1.187
CCK BW1 H11 D12 2H11.xlsx,070423,2023-07-07,B9,B,9,450,1.367
CCK BW1 H11 D12 2H11.xlsx,070423,2023-07-07,B10,B,10,450,1.499
CCK BW1 H11 D12 2H11.xlsx,070423,2023-07-07,B11,B,11,450,0.04
CCK BW1 H11 D12 2H11.xlsx,070423,2023-07-07,B12,B,12,450,0.05
CCK BW1 H11 D12 2H11.xlsx,070423,2023-07-07,B1,B,1,650,0.038
CCK BW1 H11 D12 2H11.xlsx,070423,2023-07-07,B2,B,2,650,0.057
CCK BW1 H11 D12 2H11.xlsx,070423,2023-07-07,B3,B,3,650,0.051
CCK BW1 H11 D12 2H11.xlsx,070423,2023-07-07,B4,B,4,650,0.053
CCK BW1 H11 D12 2H11.xlsx,070423,2023-07-07,B5,B,5,650,0.057
CCK BW1 H11 D12 2H11.xlsx,070423,2023-07-07,B6,B,6,650,0.053
CCK BW1 H11 D12 2H11.xlsx,070423,2023-07-07,B7,B,7,650,0.057
CCK BW1 H11 D12 2H11.xlsx,070423,2023-07-07,B8,B,8,650,0.054
CCK BW1 H11 D12 2H11.xlsx,070423,2023-07-07,B9,B,9,650,0.053
CCK BW1 H11 D12 2H11.xlsx,070423,2023-07-07,B10,B,10,650,0.051
CCK BW1 H11 D12 2H11.xlsx,070423,2023-07-07,B11,B,11,650,0.037
CCK BW1 H11 D12 2H11.xlsx,070423,2023-07-07,B12,B,12,650,0.043
CCK BW1 H11 D12 2H11.xlsx,070423,2023-07-07,B1,B,1,Delta,0.001
CCK BW1 H11 D12 2H11.xlsx,070423,2023-07-07,B2,B,2,Delta,0.783
CCK BW1 H11 D12 2H11.xlsx,070423,2023-07-07,B3,B,3,Delta,0.719
CCK BW1 H11 D12 2H11.xlsx,070423,2023-07-07,B4,B,4,Delta,0.8
CCK BW1 H11 D12 2H11.xlsx,070423,2023-07-07,B5,B,5,Delta,0.919
CCK BW1 H11 D12 2H11.xlsx,070423,2023-07-07,B6,B,6,Delta,0.623
CCK BW1 H11 D12 2H11.xlsx,070423,2023-07-07,B7,B,7,Delta,0.793
CCK BW1 H11 D12 2H11.xlsx,070423,2023-07-07,B8,B,8,Delta,1.132
CCK BW1 H11 D12 2H11.xlsx,070423,2023-07-07,B9,B,9,Delta,1.314
CCK BW1 H11 D12 2H11.xlsx,070423,2023-07-07,B10,B,10,Delta,1.448
CCK BW1 H11 D12 2H11.xlsx,070423,2023-07-07,B11,B,11,Delta,0.003
CCK BW1 H11 D12 2H11.xlsx,070423,2023-07-07,B12,B,12,Delta,0.007
CCK BW1 H11 D12 2H11.xlsx,070423,2023-07-07,C1,C,1,450,0.041
CCK BW1 H11 D12 2H11.xlsx,070423,2023-07-07,C2,C,2,450,0.804
CCK BW1 H11 D12 2H11.xlsx,070423,2023-07-07,C3,C,3,450,0.763
CCK BW1 H11 D12 2H11.xlsx,070423,2023-07-07,C4,C,4,450,0.804
CCK BW1 H11 D12 2H11.xlsx,070423,2023-07-07,C5,C,5,450,0.863
CCK BW1 H11 D12 2H11.xlsx,070423,2023-07-07,C6,C,6,450,0.837
CCK BW1 H11 D12 2H11.xlsx,070423,2023-07-07,C7,C,7,450,0.895
CCK BW1 H11 D12 2H11.xlsx,070423,2023-07-07,C8,C,8,450,1.251
CCK BW1 H11 D12 2H11.xlsx,070423,2023-07-07,C9,C,9,450,1.684
